rule_id,provider,service,category,rule_type,complexity,severity,controls_unlocked,frameworks_unlocked,framework_sample,check_type,threat_category,mitre_tactics,mitre_techniques,risk_score,domain,title,description,frameworks,compliance_ids,source_file
ibm.iam.policy.rule_action_configured,ibm,iam,policy,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_config/iam/ibm.iam.policy.rule_action_configured.yaml
ibm.iam.policy.system_authenticated_non_default_configured,ibm,iam,policy,config,L2_API_CONFIG,MEDIUM,1,1,CIS_GCP,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/1.16,ibm_rule_config/iam/ibm.iam.policy.system_authenticated_non_default_configured.yaml
ibm.iam.security.contact_information_configured,ibm,iam,security,config,L2_API_CONFIG,MEDIUM,1,1,CIS_AWS,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/1.3,ibm_rule_config/iam/ibm.iam.security.contact_information_configured.yaml
ibm.iam.user.account_admin_api_keys_absent_configured,ibm,iam,user,config,L2_API_CONFIG,MEDIUM,1,1,CIS_OCI,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/1.12,ibm_rule_config/iam/ibm.iam.user.account_admin_api_keys_absent_configured.yaml
ibm.iam.user.last_login_time_configured,ibm,iam,user,config,L2_API_CONFIG,MEDIUM,1,1,CIS_ALICLOUD,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/1.5,ibm_rule_config/iam/ibm.iam.user.last_login_time_configured.yaml
ibm.iam.user_settings.session_timeout_configured,ibm,iam,user_settings,config,L2_API_CONFIG,MEDIUM,1,1,NIST_800_171,config,,,,,,PARTIAL: ibm.iam.user_settings.session_timeout ||| verifies console session timeout config but not for all session types or programmatic access,PARTIAL: ibm.iam.user_settings.session_timeout ||| verifies console session timeout config but not for all session types or programmatic access,NIST_800_171,NIST_800_171/3.1.11,ibm_rule_config/iam/ibm.iam.user_settings.session_timeout_configured.yaml
ibm.iks.cluster.worker_pool_configured,ibm,iks,cluster,config,L2_API_CONFIG,MEDIUM,1,1,CIS_AWS,config,,,,,,PARTIAL: ibm.iks.cluster.worker_pool ||| verifies worker pool configuration but not direct file permissions on underlying host,PARTIAL: ibm.iks.cluster.worker_pool ||| verifies worker pool configuration but not direct file permissions on underlying host,CIS_IBM,CIS_IBM/7.1.3,ibm_rule_config/iks/ibm.iks.cluster.worker_pool_configured.yaml
ibm.is.instance.backup_policy_configured,ibm,is,instance,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,PARTIAL: ibm.is.instance.backup_policy ||| verifies backup configuration for VPC instances but not manual process execution,PARTIAL: ibm.is.instance.backup_policy ||| verifies backup configuration for VPC instances but not manual process execution,CANADA_PBMM,CANADA_PBMM/CP-2(2),ibm_rule_config/is/ibm.is.instance.backup_policy_configured.yaml
ibm.is.instance.maintenance_policy_configured,ibm,is,instance,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,"PARTIAL: ibm.is.instance.maintenance_policy ||| verifies customer-managed maintenance policy on VPC instances, but nonlocal execution is governed by I","PARTIAL: ibm.is.instance.maintenance_policy ||| verifies customer-managed maintenance policy on VPC instances, but nonlocal execution is governed by I",CANADA_PBMM,CANADA_PBMM/MA-4(3),ibm_rule_config/is/ibm.is.instance.maintenance_policy_configured.yaml
ibm.is.vpc.vpn_gateway_ha_configured,ibm,is,vpc,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,PARTIAL: ibm.is.vpc.vpn_gateway.ha ||| verifies high-availability VPN gateway configuration exists but not full telecommunication service redundancy t,PARTIAL: ibm.is.vpc.vpn_gateway.ha ||| verifies high-availability VPN gateway configuration exists but not full telecommunication service redundancy t,CANADA_PBMM,CANADA_PBMM/CP-8(1),ibm_rule_config/is/ibm.is.vpc.vpn_gateway_ha_configured.yaml
ibm.kms.key.key_manager_configured,ibm,kms,key,config,L2_API_CONFIG,HIGH,1,1,NIST_800_171,config,,,,,,Check that each Key Protect or Hyper Protect Crypto Services key has a key manager instance policy configured.,Check that each Key Protect or Hyper Protect Crypto Services key has a key manager instance policy configured.,NIST_800_171,NIST_800_171/3.13.10,ibm_rule_config/kms/ibm.kms.key.key_manager_configured.yaml
ibm.load.balancer.desync_mitigation_mode_configured,ibm,load,balancer,config,L2_API_CONFIG,MEDIUM,1,1,PCI_DSS,config,,,,,,Examine audit log configurations and log data to verify that changes to identifi,Examine audit log configurations and log data to verify that changes to identifi,PCI_DSS,pci_dss_v4_10.2.1.5,ibm_rule_config/load/ibm.load.balancer.desync_mitigation_mode_configured.yaml
ibm.logdna.ingestion_key.retention_days_configured,ibm,logdna,ingestion_key,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,Ensure Log Analysis instance ingestion keys have associated retention periods set to meet timestamp integrity requirements.,Ensure Log Analysis instance ingestion keys have associated retention periods set to meet timestamp integrity requirements.,CANADA_PBMM,CANADA_PBMM/AU-8(1),ibm_rule_config/logdna/ibm.logdna.ingestion_key.retention_days_configured.yaml
ibm.network.vpn_gateway.policy_configured,ibm,network,vpn_gateway,config,L2_API_CONFIG,MEDIUM,1,1,NIST_800_171,config,,,,,,"PARTIAL: ibm.network.vpn_gateway.policy ||| verifies VPN gateway policy configuration for split tunneling, but coverage is service/feature dependent","PARTIAL: ibm.network.vpn_gateway.policy ||| verifies VPN gateway policy configuration for split tunneling, but coverage is service/feature dependent",NIST_800_171,NIST_800_171/3.13.7,ibm_rule_config/network/ibm.network.vpn_gateway.policy_configured.yaml
ibm.ocp.vm.check_shareable_disks_configured,ibm,ocp,vm,config,L2_API_CONFIG,MEDIUM,1,1,CIS_IBM,config,,,,,,Disable Shareable disks,Disable Shareable disks,CIS_IBM,cis_ibm_3.2,ibm_rule_config/ocp/ibm.ocp.vm.check_shareable_disks_configured.yaml
ibm.openshift.admission.securitycontextconstraint_check,ibm,openshift,admission,config,L2_API_CONFIG,MEDIUM,1,1,CIS_IBM,config,,,,,,Ensure that the admission control plugin SecurityContextConstraint is set,Ensure that the admission control plugin SecurityContextConstraint is set,CIS_IBM,cis_ibm_1.2.14,ibm_rule_config/openshift/ibm.openshift.admission.securitycontextconstraint_check.yaml
ibm.openshift.cdi.access_check,ibm,openshift,cdi,config,L2_API_CONFIG,MEDIUM,1,1,CIS_IBM,config,,,,,,Restrict update access to the CDI CR,Restrict update access to the CDI CR,CIS_IBM,cis_ibm_1.14,ibm_rule_config/openshift/ibm.openshift.cdi.access_check.yaml
ibm.openshift.hyperconverged.ksm_configuration_check,ibm,openshift,hyperconverged,config,L2_API_CONFIG,MEDIUM,1,1,CIS_IBM,config,,,,,,Ensure KSM is disabled,Ensure KSM is disabled,CIS_IBM,cis_ibm_1.7,ibm_rule_config/openshift/ibm.openshift.hyperconverged.ksm_configuration_check.yaml
ibm.openshift.image.provenance_registry_sources_configured,ibm,openshift,image,config,L2_API_CONFIG,MEDIUM,1,1,CIS_IBM,config,,,,,,Configure Image Provenance using image controller configuration parameters,Configure Image Provenance using image controller configuration parameters,CIS_IBM,cis_ibm_5.5.1,ibm_rule_config/openshift/ibm.openshift.image.provenance_registry_sources_configured.yaml
ibm.openshift.networkpolicy.check,ibm,openshift,networkpolicy,config,L2_API_CONFIG,MEDIUM,1,1,CIS_IBM,config,,,,,,Use multi-network policies,Use multi-network policies,CIS_IBM,cis_ibm_4.3,ibm_rule_config/openshift/ibm.openshift.networkpolicy.check.yaml
ibm.openshift.vlan.configuration_check,ibm,openshift,vlan,config,L2_API_CONFIG,MEDIUM,1,1,CIS_IBM,config,,,,,,Use dedicated VLANs to segment network traffic,Use dedicated VLANs to segment network traffic,CIS_IBM,cis_ibm_4.1,ibm_rule_config/openshift/ibm.openshift.vlan.configuration_check.yaml
ibm.openshift.vnc.access_restriction_check,ibm,openshift,vnc,config,L2_API_CONFIG,MEDIUM,1,1,CIS_IBM,config,,,,,,Restrict VNC access to cluster workloads,Restrict VNC access to cluster workloads,CIS_IBM,cis_ibm_1.12,ibm_rule_config/openshift/ibm.openshift.vnc.access_restriction_check.yaml
ibm.scc.collector.enabled,ibm,scc,collector,config,L2_API_CONFIG,MEDIUM,1,1,CIS_AZURE,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_config/scc/ibm.scc.collector.enabled.yaml
ibm.secretsmanager.secret.expiration_set,ibm,secretsmanager,secret,config,L2_API_CONFIG,MEDIUM,1,1,CIS_K8S,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/8.1.1,ibm_rule_config/secretsmanager/ibm.secretsmanager.secret.expiration_set.yaml
ibm.vpc.vsi.maintenance_behavior_configured,ibm,vpc,vsi,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,(refined),(refined),CANADA_PBMM,CANADA_PBMM/MA-4(2),ibm_rule_config/vpc/ibm.vpc.vsi.maintenance_behavior_configured.yaml
ibm.vsi.block_storage.snapshot_account_block_public_access_restricted,ibm,vsi,block_storage,config,L2_API_CONFIG,HIGH,1,1,SOC2,config,,,,,,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,SOC2,soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.block_storage.snapshot_account_block_public_access_restricted.yaml
ibm.vsi.block_storage.volume_protected_by_backup_plan_configured,ibm,vsi,block_storage,config,L2_API_CONFIG,MEDIUM,1,1,ISO27001_2022,config,,,,,,Redundancy of information processing facilities,Redundancy of information processing facilities,ISO27001_2022,iso27001_2022_A.8.14,ibm_rule_config/vsi/ibm.vsi.block_storage.volume_protected_by_backup_plan_configured.yaml
ibm.vsi.block_storage.volume_snapshots_exists,ibm,vsi,block_storage,config,L2_API_CONFIG,MEDIUM,1,1,SOC2,config,,,,,,"CC7.5 The entity identifies, develops, and implements activities to recover from","CC7.5 The entity identifies, develops, and implements activities to recover from",SOC2,soc2_cc_7_5,ibm_rule_config/vsi/ibm.vsi.block_storage.volume_snapshots_exists.yaml
k8s.admission.control.windows_hostprocess_restriction_configured,k8s,admission,control,config,L2_API_CONFIG,MEDIUM,1,1,CIS_K8S,config,,,,,,Minimize the admission of Windows HostProcess Containers,Minimize the admission of Windows HostProcess Containers,CIS_K8S,cis_k8s_5.2.11,k8s_rule_config/admission/k8s.admission.control.windows_hostprocess_restriction_configured.yaml
k8s.control_plane.kube_apiserver.event_qps_configured,k8s,control_plane,kube_apiserver,config,L2_API_CONFIG,MEDIUM,1,1,CIS_K8S,config,,,,,,Ensure the kube-apiserver --event-qps argument is set to 0 to limit event creation.,Ensure the kube-apiserver --event-qps argument is set to 0 to limit event creation.; (refined),CIS;CIS_K8S,CIS/2.1.11;CIS_K8S/2.1.11,k8s_rule_config/control_plane/k8s.control_plane.kube_apiserver.event_qps_configured.yaml
k8s.core.namespace.backup_label_configured,k8s,core,namespace,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,Check that Kubernetes namespaces or critical workloads are labeled for inclusion in a cluster backup/disaster recovery solution.,Check that Kubernetes namespaces or critical workloads are labeled for inclusion in a cluster backup/disaster recovery solution.,CANADA_PBMM,CANADA_PBMM/CP-2(5),k8s_rule_config/core/k8s.core.namespace.backup_label_configured.yaml
k8s.core.service_account.name_configured,k8s,core,service_account,config,L2_API_CONFIG,MEDIUM,1,1,NIST_800_171,config,,,,,,Check that all Kubernetes ServiceAccounts are identified with a unique name within a namespace.,Check that all Kubernetes ServiceAccounts are identified with a unique name within a namespace.; (refined),NIST_800_171,NIST_800_171/3.5.1,k8s_rule_config/core/k8s.core.service_account.name_configured.yaml
k8s.namespace.default_configured,k8s,namespace,default_configured,config,L2_API_CONFIG,MEDIUM,1,1,CIS_GCP,config,,,,,,"PARTIAL: k8s.namespace.default ||| requires agent-based audit of cluster RBAC, not pure API configuration","PARTIAL: k8s.namespace.default ||| requires agent-based audit of cluster RBAC, not pure API configuration",CIS_K8S,CIS_K8S/5.7.4,k8s_rule_config/namespace/k8s.namespace.default_configured.yaml
k8s.namespace.labels_configured,k8s,namespace,labels_configured,config,L2_API_CONFIG,MEDIUM,1,1,CIS_OCI,config,,,,,,PARTIAL: k8s.namespace.labels ||| verifies namespace labels as a tagging proxy but not all cluster resources,PARTIAL: k8s.namespace.labels ||| verifies namespace labels as a tagging proxy but not all cluster resources,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,k8s_rule_config/namespace/k8s.namespace.labels_configured.yaml
k8s.network.service.external_traffic_policy_configured,k8s,network,service,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,Check that Service externalTrafficPolicy is set for local traffic handling and failover.,Check that Service externalTrafficPolicy is set for local traffic handling and failover.; (refined),CANADA_PBMM,CANADA_PBMM/CP-8(2),k8s_rule_config/network/k8s.network.service.external_traffic_policy_configured.yaml
k8s.node.cni.version_configured,k8s,node,cni,config,L2_API_CONFIG,MEDIUM,1,1,CIS_OCI,config,,,,,,"PARTIAL: k8s.kubernetes.node.cni.version ||| Can verify CNI version on self-managed nodes via node agent, but cannot enforce or verify for managed ser","PARTIAL: k8s.kubernetes.node.cni.version ||| Can verify CNI version on self-managed nodes via node agent, but cannot enforce or verify for managed ser",CIS,CIS/4.3.1,k8s_rule_config/node/k8s.node.cni.version_configured.yaml
k8s.pod.required_labels_configured,k8s,pod,required_labels_configured,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,Check that Kubernetes Pods have required labels for configuration management.,Check that Kubernetes Pods have required labels for configuration management.,CANADA_PBMM,CANADA_PBMM/CM-6(1),k8s_rule_config/pod/k8s.pod.required_labels_configured.yaml
k8s.pod.spec.containers_image_configured,k8s,pod,spec,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,Check that pods use containers from an approved baseline image.,Check that pods use containers from an approved baseline image.,CANADA_PBMM,CANADA_PBMM/CM-2(2),k8s_rule_config/pod/k8s.pod.spec.containers_image_configured.yaml
k8s.rbac.namespace_configured,k8s,rbac,namespace_configured,config,L2_API_CONFIG,MEDIUM,1,1,CIS_ALICLOUD,config,,,,,,PARTIAL: k8s.rbac.namespace ||| verifies namespace configuration exists but not testing execution or isolation effectiveness,PARTIAL: k8s.rbac.namespace ||| verifies namespace configuration exists but not testing execution or isolation effectiveness,CIS,CIS/5.6.1,k8s_rule_config/rbac/k8s.rbac.namespace_configured.yaml
k8s.rbac.role.administrators_cannot_update_cluster_role_binding_configured,k8s,rbac,role,config,L2_API_CONFIG,MEDIUM,1,1,CIS_OCI,config,,,,,,PARTIAL: k8s.rbac.role.administrators_cannot_update_cluster_role_binding ||| verifies RBAC bindings but not direct tenancy/namespace admin group modif,PARTIAL: k8s.rbac.role.administrators_cannot_update_cluster_role_binding ||| verifies RBAC bindings but not direct tenancy/namespace admin group modif,CIS_K8S,CIS_K8S/5.1.3,k8s_rule_config/rbac/k8s.rbac.role.administrators_cannot_update_cluster_role_binding_configured.yaml
k8s.rbac.role_configured,k8s,rbac,role_configured,config,L2_API_CONFIG,MEDIUM,1,1,NIST_800_171,config,,,,,,PARTIAL: k8s.rbac.role ||| verifies RBAC role configuration exists but cannot verify change analysis process execution,PARTIAL: k8s.rbac.role ||| verifies RBAC role configuration exists but cannot verify change analysis process execution,NIST_800_171,NIST_800_171/3.4.4,k8s_rule_config/rbac/k8s.rbac.role_configured.yaml
k8s.rbac.rolebinding.annotations_configured,k8s,rbac,rolebinding,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,Check RBAC RoleBindings for nonlocal access require specific authentication annotations.,Check RBAC RoleBindings for nonlocal access require specific authentication annotations.,CANADA_PBMM,CANADA_PBMM/MA-4(1),k8s_rule_config/rbac/k8s.rbac.rolebinding.annotations_configured.yaml
k8s.rbac.service_account.secret_mounts_configured,k8s,rbac,service_account,config,L2_API_CONFIG,MEDIUM,1,1,CIS_AWS,config,,,,,,(refined),(refined),CIS,CIS/4.1.6,k8s_rule_config/rbac/k8s.rbac.service_account.secret_mounts_configured.yaml
k8s.rbac.token.review_expiration_configured,k8s,rbac,token,config,L2_API_CONFIG,MEDIUM,1,1,NIST_800_171,config,,,,,,Check TokenReview or bound service account token expiration is configured.,Check TokenReview or bound service account token expiration is configured.; (refined),NIST_800_171,NIST_800_171/3.1.11,k8s_rule_config/rbac/k8s.rbac.token.review_expiration_configured.yaml
k8s.secret.type_configured,k8s,secret,type_configured,config,L2_API_CONFIG,MEDIUM,1,1,CANADA_PBMM,config,,,,,,Check that Kubernetes Secrets of type kubernetes.io/tls or opaque are used for storing cryptographic keys and material.,Check that Kubernetes Secrets of type kubernetes.io/tls or opaque are used for storing cryptographic keys and material.,CANADA_PBMM,CANADA_PBMM/SC-12(1),k8s_rule_config/secret/k8s.secret.type_configured.yaml
k8s.storage.persistent_volume.encryption_state_configured,k8s,storage,persistent_volume,config,L2_API_CONFIG,HIGH,1,1,CANADA_PBMM,config,,,,,,PARTIAL: k8s.storage.persistent_volume.encryption_state ||| verifies storage class encryption config but not underlying provider-managed encryption,PARTIAL: k8s.storage.persistent_volume.encryption_state ||| verifies storage class encryption config but not underlying provider-managed encryption,CANADA_PBMM,CANADA_PBMM/SC-28(1),k8s_rule_config/storage/k8s.storage.persistent_volume.encryption_state_configured.yaml
k8s.storage.persistentvolume.reclaim_policy_configured,k8s,storage,persistentvolume,config,L2_API_CONFIG,MEDIUM,1,1,SOC2,config,,,,,,PARTIAL: k8s.storage.persistentvolume.reclaim_policy ||| verifies persistent storage policy for data retention but not completeness/accuracy/timelines,PARTIAL: k8s.storage.persistentvolume.reclaim_policy ||| verifies persistent storage policy for data retention but not completeness/accuracy/timelines,SOC2,SOC2/PI1.5,k8s_rule_config/storage/k8s.storage.persistentvolume.reclaim_policy_configured.yaml
