framework,control_id,title,csp_column,or_group_count,classification,classify_reason,current_cell,proposed_cell
NIST_800_53,AC-2(1),Account Management - Account management | automated system account management support the management,oracle_checks,10,AND_REQUIRED,NIST family (AC),oci.identity.user.password_policy_minimum_length_14;oci.identity.user.policy_attached_only_to_group_or_roles;oci.identity.user.aws_attached_policy_no_administrative_privileges;oci.identity.user.customer_attached_policy_no_administrative_privileges;oci.identity.user.inline_policy_no_administrative_pr,oci.identity.user.password_policy_minimum_length_14+oci.identity.user.policy_attached_only_to_group_or_roles+oci.identity.user.aws_attached_policy_no_administrative_privileges+oci.identity.user.customer_attached_policy_no_administrative_privileges+oci.identity.user.inline_policy_no_administrative_pr
NIST_800_53,AC-2(1),Account Management - Account management | automated system account management support the management,ibm_checks,7,AND_REQUIRED,NIST family (AC),ibm.iam_access_groups.access_group.no_orphaned_group;ibm.iam_policy_management.policy.no_wildcard_actions;ibm.iam_identity.account.mfa_enabled;ibm.iam.account.password_policy_minimum_length_configured;ibm.iam.sa.no_administrative_privileges_enforced;ibm.iam.no.root_access_key_configured;ibm.iam.rota,ibm.iam_access_groups.access_group.no_orphaned_group+ibm.iam_policy_management.policy.no_wildcard_actions+ibm.iam_identity.account.mfa_enabled+ibm.iam.account.password_policy_minimum_length_configured+ibm.iam.sa.no_administrative_privileges_enforced+ibm.iam.no.root_access_key_configured+ibm.iam.rota
NIST_800_53,AC-2(1),Account Management - Account management | automated system account management support the management,alicloud_checks,7,AND_REQUIRED,NIST family (AC),alicloud.api.function.access_keys_configured;alicloud.apikeys.key.rotated_in_90_days;alicloud.bss.categories.access_billing_admins_mfa_required;alicloud.ram.password.policy_minimum_length_check;alicloud.ram.policy.attached_only_to_group_or_roles_configured;alicloud.ram.policy.overly_permissive_confi,alicloud.api.function.access_keys_configured+alicloud.apikeys.key.rotated_in_90_days+alicloud.bss.categories.access_billing_admins_mfa_required+alicloud.ram.password.policy_minimum_length_check+alicloud.ram.policy.attached_only_to_group_or_roles_configured+alicloud.ram.policy.overly_permissive_confi
NIST_800_53,AC-2(3),Account Management - Account management | disable accounts disable accounts within [ assignment,aws_checks,3,AND_REQUIRED,NIST family (AC),aws.iam.password.policy_minimum_length_14_configured;aws.iam.user.accesskey_unused_configured;aws.iam.user.console_access_unused_configured,aws.iam.password.policy_minimum_length_14_configured+aws.iam.user.accesskey_unused_configured+aws.iam.user.console_access_unused_configured
NIST_800_53,AC-2(3),Account Management - Account management | disable accounts disable accounts within [ assignment,azure_checks,3,AND_REQUIRED,NIST family (AC),azure.aad.directory_tenant.access_password_policy_min_length_14;azure.aad.user.access_user_in90_days_disabled;azure.entra.user.unused_credentials_configured,azure.aad.directory_tenant.access_password_policy_min_length_14+azure.aad.user.access_user_in90_days_disabled+azure.entra.user.unused_credentials_configured
NIST_800_53,AC-2(3),Account Management - Account management | disable accounts disable accounts within [ assignment,gcp_checks,3,AND_REQUIRED,NIST family (AC),gcp.resourcemanager.organization.password_policy_min_length_14;gcp.iam.service_account.service_account_no_user_managed_long_lived_keys;gcp.cloudidentity.user.user_console_password_present_only_if_required,gcp.resourcemanager.organization.password_policy_min_length_14+gcp.iam.service_account.service_account_no_user_managed_long_lived_keys+gcp.cloudidentity.user.user_console_password_present_only_if_required
NIST_800_53,AC-2(3),Account Management - Account management | disable accounts disable accounts within [ assignment,oracle_checks,3,AND_REQUIRED,NIST family (AC),oci.identity.user.password_policy_minimum_length_14;oci.identity.user.user_accesskey_unused;oci.identity.user.user_console_access_unused,oci.identity.user.password_policy_minimum_length_14+oci.identity.user.user_accesskey_unused+oci.identity.user.user_console_access_unused
NIST_800_53,AC-2(3),Account Management - Account management | disable accounts disable accounts within [ assignment,ibm_checks,2,AND_REQUIRED,NIST family (AC),ibm.iam.account.password_policy_minimum_length_configured;ibm.iam.user.unused_credentials_configured,ibm.iam.account.password_policy_minimum_length_configured+ibm.iam.user.unused_credentials_configured
NIST_800_53,AC-2(3),Account Management - Account management | disable accounts disable accounts within [ assignment,alicloud_checks,3,AND_REQUIRED,NIST family (AC),alicloud.ram.password.policy_minimum_length_check;alicloud.ram.user.unused_credentials_configured;alicloud.ram.user.console_access_unused_disabled,alicloud.ram.password.policy_minimum_length_check+alicloud.ram.user.unused_credentials_configured+alicloud.ram.user.console_access_unused_disabled
NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,aws_checks,7,AND_REQUIRED,NIST family (AC),aws.cloudtrail.multi.trail_cloudtrail_region_enabled;aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled;aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled;aws.cloudtrail.cloudwatch.logging_enabled;aws.rds.instance.integration_cloudwatch_logs_configured;aws.redshift,aws.cloudtrail.multi.trail_cloudtrail_region_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled+aws.cloudtrail.cloudwatch.logging_enabled+aws.rds.instance.integration_cloudwatch_logs_configured+aws.redshift
NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,azure_checks,6,AND_REQUIRED,NIST family (AC),azure.monitor.log.multi_region_enabled;azure.storage.s3.dataevents.read.enabled;azure.storage.s3.dataevents.write.enabled;azure.monitor.resource.logging.enabled.check;azure.synapse.cluster.audit_logging;azure.storage.account.data_protection_bucket_access_logging_enabled,azure.monitor.log.multi_region_enabled+azure.storage.s3.dataevents.read.enabled+azure.storage.s3.dataevents.write.enabled+azure.monitor.resource.logging.enabled.check+azure.synapse.cluster.audit_logging+azure.storage.account.data_protection_bucket_access_logging_enabled
NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,gcp_checks,3,AND_REQUIRED,NIST family (AC),gcp.bigquery.dataset.cluster_audit_logging_enabled;gcp.storage.bucket.bucket_access_logging_enabled;gcp.logging.sink.destination_and_filter_configured,gcp.bigquery.dataset.cluster_audit_logging_enabled+gcp.storage.bucket.bucket_access_logging_enabled+gcp.logging.sink.destination_and_filter_configured
NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,oracle_checks,7,AND_REQUIRED,NIST family (AC),oci.audit.configuration.multi_region_enabled;oci.audit.configuration.s3_dataevents_read_enabled;oci.audit.configuration.s3_dataevents_write_enabled;oci.audit.configuration.cloudwatch_logging_enabled;oci.database.autonomous_database.instance_integration_cloudwatch_logs;oci.database.autonomous_databas,oci.audit.configuration.multi_region_enabled+oci.audit.configuration.s3_dataevents_read_enabled+oci.audit.configuration.s3_dataevents_write_enabled+oci.audit.configuration.cloudwatch_logging_enabled+oci.database.autonomous_database.instance_integration_cloudwatch_logs+oci.database.autonomous_databas
NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,ibm_checks,6,AND_REQUIRED,NIST family (AC),ibm.logging.activity.activity_tracker_delete;ibm.containers.cluster.logging_configured;ibm.activity_tracker.multi_region_enabled;ibm.activity_tracker.cos_dataevents_read_enabled;ibm.activity_tracker.cos_dataevents_write_enabled;ibm.cos.bucket.server_access_logging_enabled,ibm.logging.activity.activity_tracker_delete+ibm.containers.cluster.logging_configured+ibm.activity_tracker.multi_region_enabled+ibm.activity_tracker.cos_dataevents_read_enabled+ibm.activity_tracker.cos_dataevents_write_enabled+ibm.cos.bucket.server_access_logging_enabled
NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,alicloud_checks,6,AND_REQUIRED,NIST family (AC),alicloud.actiontrail.multi.region_enabled;alicloud.actiontrail.s3.dataevents_read_enabled;alicloud.actiontrail.s3.dataevents_write_enabled;alicloud.actiontrail.cloudwatch.logging_enabled;alicloud.analyticdb.cluster.audit_logging;alicloud.actiontrail.oss_bucket_access_logging_enabled.configured,alicloud.actiontrail.multi.region_enabled+alicloud.actiontrail.s3.dataevents_read_enabled+alicloud.actiontrail.s3.dataevents_write_enabled+alicloud.actiontrail.cloudwatch.logging_enabled+alicloud.analyticdb.cluster.audit_logging+alicloud.actiontrail.oss_bucket_access_logging_enabled.configured
NIST_800_53,AC-2(6),Account Management - Account management | dynamic privilege management implement [ assignment,aws_checks,10,AND_REQUIRED,NIST family (AC),aws.ec2.ebs.public_snapshot_configured;aws.ec2.instance.no_public_ip_configured;aws.ec2.instance.imdsv2_enabled;aws.emr.cluster.master_nodes_no_public_ip_configured;aws.iam.policy.attached_only_to_group_or_roles_configured;aws.iam.aws.attached_policy_no_administrative_privileges_configured;aws.iam.c,aws.ec2.ebs.public_snapshot_configured+aws.ec2.instance.no_public_ip_configured+aws.ec2.instance.imdsv2_enabled+aws.emr.cluster.master_nodes_no_public_ip_configured+aws.iam.policy.attached_only_to_group_or_roles_configured+aws.iam.aws.attached_policy_no_administrative_privileges_configured+aws.iam.c
NIST_800_53,AC-2(6),Account Management - Account management | dynamic privilege management implement [ assignment,azure_checks,6,AND_REQUIRED,NIST family (AC),azure.compute.disk.snapshots_not_public;azure.compute.virtual_machine.vm_no_public_ip_assigned;azure.hdinsight.cluster.master_nodes_no_public_ip;azure.aad.group.access_group_attached_policies_not_admin_star;azure.aad.directory_tenant.access_tenant_api_access_keys_root_or_owner_disallowed;azure.entra,azure.compute.disk.snapshots_not_public+azure.compute.virtual_machine.vm_no_public_ip_assigned+azure.hdinsight.cluster.master_nodes_no_public_ip+azure.aad.group.access_group_attached_policies_not_admin_star+azure.aad.directory_tenant.access_tenant_api_access_keys_root_or_owner_disallowed+azure.entra
NIST_800_53,AC-2(6),Account Management - Account management | dynamic privilege management implement [ assignment,gcp_checks,10,AND_REQUIRED,NIST family (AC),gcp.compute.disk.disk_snapshots_not_public;gcp.compute.instance.instance_no_public_ip_unless_required;gcp.compute.instance.vm_imds_hardened;gcp.dataproc.cluster.cluster_private_networking_enforced;gcp.iam.group.rbac_group_attached_policies_not_admin_star;gcp.iam.policy.rbac_policy_no_action_star_on_,gcp.compute.disk.disk_snapshots_not_public+gcp.compute.instance.instance_no_public_ip_unless_required+gcp.compute.instance.vm_imds_hardened+gcp.dataproc.cluster.cluster_private_networking_enforced+gcp.iam.group.rbac_group_attached_policies_not_admin_star+gcp.iam.policy.rbac_policy_no_action_star_on_
NIST_800_53,AC-2(6),Account Management - Account management | dynamic privilege management implement [ assignment,oracle_checks,10,AND_REQUIRED,NIST family (AC),oci.compute.ebs.public_snapshot;oci.compute.instance.instance_no_public_ip;oci.compute.instance.instance_imdsv2_enabled;oci.bds.bds_instance.cluster_master_nodes_no_public_ip;oci.identity.user.policy_attached_only_to_group_or_roles;oci.identity.user.aws_attached_policy_no_administrative_privileges;o,oci.compute.ebs.public_snapshot+oci.compute.instance.instance_no_public_ip+oci.compute.instance.instance_imdsv2_enabled+oci.bds.bds_instance.cluster_master_nodes_no_public_ip+oci.identity.user.policy_attached_only_to_group_or_roles+oci.identity.user.aws_attached_policy_no_administrative_privileges+o
NIST_800_53,AC-2(6),Account Management - Account management | dynamic privilege management implement [ assignment,ibm_checks,8,AND_REQUIRED,NIST family (AC),ibm.vpc.instance.no_public_ip_address;ibm.vpc.instance.metadata_service_disabled;ibm.iam_access_groups.access_group.no_orphaned_group;ibm.iam_policy_management.policy.no_wildcard_actions;ibm.vsi.block_storage.public_snapshot_enabled;ibm.iam.sa.no_administrative_privileges_enforced;ibm.iam.no.root_ac,ibm.vpc.instance.no_public_ip_address+ibm.vpc.instance.metadata_service_disabled+ibm.iam_access_groups.access_group.no_orphaned_group+ibm.iam_policy_management.policy.no_wildcard_actions+ibm.vsi.block_storage.public_snapshot_enabled+ibm.iam.sa.no_administrative_privileges_enforced+ibm.iam.no.root_ac
NIST_800_53,AC-2(6),Account Management - Account management | dynamic privilege management implement [ assignment,alicloud_checks,8,AND_REQUIRED,NIST family (AC),alicloud.ecs.ebs.public_snapshot;alicloud.ecs.instance.no_public_ip_assigned;alicloud.ecs.instance.imdsv2_mandatory;alicloud.emr.cluster.master_nodes_public_ip_disabled;alicloud.api.function.access_keys_configured;alicloud.ram.policy.attached_only_to_group_or_roles_configured;alicloud.ram.policy.ove,alicloud.ecs.ebs.public_snapshot+alicloud.ecs.instance.no_public_ip_assigned+alicloud.ecs.instance.imdsv2_mandatory+alicloud.emr.cluster.master_nodes_public_ip_disabled+alicloud.api.function.access_keys_configured+alicloud.ram.policy.attached_only_to_group_or_roles_configured+alicloud.ram.policy.ove
NIST_800_53,AC-2-g,Account Management - Monitor the use of accounts;,aws_checks,2,AND_REQUIRED,NIST family (AC),aws.iam.user.accesskey_unused_configured;aws.iam.user.console_access_unused_configured,aws.iam.user.accesskey_unused_configured+aws.iam.user.console_access_unused_configured
NIST_800_53,AC-2-g,Account Management - Monitor the use of accounts;,azure_checks,2,AND_REQUIRED,NIST family (AC),azure.aad.user.access_user_in90_days_disabled;azure.entra.user.unused_credentials_configured,azure.aad.user.access_user_in90_days_disabled+azure.entra.user.unused_credentials_configured
